	userId
27237	184
27238	184
27239	184
27240	184
27241	184
27242	184
27243	184
27244	184
27245	184
27246	184
27247	184
27248	184
27249	184
27250	184
27251	184
27252	184
27253	184
27254	184
27255	184
27256	184
27257	184
27258	184
27259	184
27260	185
27261	185
27262	185
27263	185
27264	185
27265	185
27266	185
27267	185
27268	185
27269	185
27270	185
27271	185
27272	185
27273	185
27274	185
27275	185
27276	185
27277	185
27278	185
27279	185
27280	185
27281	185
27282	185
27283	185
27284	185
27285	185
27286	185
27287	185
27288	185
27289	185
27290	185
27291	185
27292	185
27293	185
27294	185
27295	185
27296	185
27297	185
27298	185
27299	185
27300	185
27301	185
27302	185
27303	185
27304	185
27305	185
27306	185
27307	186
27308	186
27309	186
27310	186
27311	186
27312	186
27313	186
27314	186
27315	186
27316	186
27317	186
27318	186
27319	186
27320	186
27321	186
27322	186
27323	186
27324	186
27325	186
27326	186
27327	186
27328	186
27329	186
27330	186
27331	186
27332	186
27333	186
27334	186
27335	186
27336	186
27337	186
27338	186
27339	186
27340	186
27341	186
27342	186
27343	186
27344	186
27345	186
27346	186
27347	186
27348	186
27349	186
27350	186
27351	186
27352	186
27353	186
27354	186
27355	186
27356	186
27357	186
27358	186
27359	186
27360	186
27361	186
27362	186
27363	186
27364	186
27365	186
27366	186
27367	186
27368	186
27369	186
27370	186
27371	186
27372	186
27373	186
27374	186
27375	186
27376	186
27377	186
27378	186
27379	186
27380	186
27381	186
27382	186
27383	186
27384	186
27385	186
27386	186
27387	186
27388	186
27389	186
27390	186
27391	186
27392	186
27393	186
27394	186
27395	186
27396	186
27397	186
27398	186
27399	186
27400	186
27401	186
27402	186
27403	186
27404	186
27405	186
27406	186
27407	186
27408	186
27409	186
27410	186
27411	186
27412	186
27413	186
27414	186
27415	186
27416	186
27417	186
27418	186
27419	186
27420	186
27421	186
27422	186
27423	186
27424	186
27425	186
27426	186
27427	186
27428	186
27429	186
27430	186
27431	186
27432	186
27433	186
27434	186
27435	186
27436	186
27437	186
27438	186
27439	186
27440	186
27441	186
27442	186
27443	186
27444	186
27445	186
27446	186
27447	186
27448	186
27449	186
27450	186
27451	186
27452	186
27453	186
27454	186
27455	186
27456	186
27457	186
27458	186
27459	186
27460	186
27461	186
27462	186
27463	186
27464	186
27465	186
27466	186
27467	186
27468	186
27469	186
27470	186
27471	186
27472	186
27473	186
27474	186
27475	186
27476	186
27477	186
27478	186
27479	186
27480	186
27481	186
27482	186
27483	186
27484	186
27485	186
27486	186
27487	186
27488	186
27489	186
27490	186
27491	186
27492	186
27493	186
27494	186
27495	186
27496	186
27497	186
27498	186
27499	186
27500	186
27501	186
27502	186
27503	186
27504	186
27505	186
27506	186
27507	186
27508	186
27509	186
27510	186
27511	186
27512	186
27513	186
27514	186
27515	186
27516	186
27517	186
27518	186
27519	186
27520	186
27521	186
27522	186
27523	186
27524	186
27525	186
27526	186
27527	186
27528	186
27529	186
27530	186
27531	186
27532	186
27533	187
27534	187
27535	187
27536	187
27537	187
27538	187
27539	187
27540	187
27541	187
27542	187
27543	187
27544	187
27545	187
27546	187
27547	187
27548	187
27549	187
27550	187
27551	187
27552	187
27553	187
27554	187
27555	187
27556	187
27557	187
27558	187
27559	187
27560	187
27561	187
27562	187
27563	187
27564	187
27565	187
27566	187
27567	187
27568	187
27569	187
27570	187
27571	187
27572	187
27573	187
27574	187
27575	187
27576	187
27577	187
27578	187
27579	187
27580	187
27581	187
27582	187
27583	187
27584	187
27585	187
27586	187
27587	187
27588	187
27589	187
27590	187
27591	187
27592	187
27593	187
27594	187
27595	187
27596	187
27597	187
27598	187
27599	187
27600	187
27601	187
27602	187
27603	187
27604	187
27605	187
27606	187
27607	187
27608	187
27609	187
27610	187
27611	187
27612	187
27613	187
27614	187
27615	187
27616	187
27617	187
27618	187
27619	187
27620	187
27621	187
27622	187
27623	187
27624	187
27625	187
27626	187
27627	187
27628	187
27629	187
27630	187
27631	187
27632	187
27633	187
27634	187
27635	187
27636	187
27637	187
27638	187
27639	187
27640	187
27641	187
27642	187
27643	187
27644	187
27645	187
27646	187
27647	187
27648	187
27649	187
27650	187
27651	187
27652	187
27653	187
27654	187
27655	187
27656	187
27657	187
27658	187
27659	187
27660	187
27661	187
27662	187
27663	187
27664	187
27665	187
27666	187
27667	187
27668	187
27669	187
27670	187
27671	187
27672	187
27673	187
27674	187
27675	187
27676	187
27677	187
27678	187
27679	187
27680	187
27681	187
27682	187
27683	187
27684	187
27685	187
27686	187
27687	187
27688	187
27689	187
27690	187
27691	187
27692	187
27693	187
27694	187
27695	187
27696	187
27697	187
27698	187
27699	187
27700	187
27701	187
27702	187
27703	187
27704	187
27705	187
27706	187
27707	187
27708	187
27709	187
27710	187
27711	187
27712	187
27713	187
27714	187
27715	187
27716	187
27717	187
27718	187
27719	187
27720	187
27721	187
27722	187
27723	187
27724	187
27725	187
27726	187
27727	187
27728	187
27729	187
27730	187
27731	187
27732	187
27733	187
27734	187
27735	187
27736	187
27737	187
27738	187
27739	187
27740	187
27741	187
27742	187
27743	187
27744	187
27745	187
27746	187
27747	187
27748	187
27749	187
27750	187
27751	187
27752	187
27753	187
27754	187
27755	187
27756	187
27757	187
27758	187
27759	187
27760	187
27761	187
27762	187
27763	187
27764	187
27765	187
27766	187
27767	187
27768	187
27769	187
27770	187
27771	187
27772	187
27773	187
27774	187
27775	187
27776	187
27777	187
27778	187
27779	187
27780	187
27781	187
27782	187
27783	187
27784	187
27785	187
27786	187
27787	187
27788	187
27789	187
27790	187
27791	188
27792	188
27793	188
27794	188
27795	188
27796	188
27797	188
27798	188
27799	188
27800	188
27801	188
27802	188
27803	188
27804	188
27805	188
27806	188
27807	188
27808	188
27809	188
27810	188
27811	188
27812	188
27813	188
27814	188
27815	188
27816	188
27817	188
27818	188
27819	188
27820	188
27821	188
27822	188
27823	188
27824	188
27825	188
27826	188
27827	188
27828	188
27829	188
27830	188
27831	188
27832	188
27833	188
27834	188
27835	188
27836	188
27837	188
27838	188
27839	189
27840	189
27841	189
27842	189
27843	189
27844	189
27845	189
27846	189
27847	189
27848	189
27849	189
27850	189
27851	189
27852	189
27853	189
27854	189
27855	189
27856	189
27857	189
27858	189
27859	190
27860	190
27861	190
27862	190
27863	190
27864	190
27865	190
27866	190
27867	190
27868	190
27869	190
27870	190
27871	190
27872	190
27873	190
27874	190
27875	190
27876	190
27877	190
27878	190
27879	190
27880	190
27881	190
27882	190
27883	190
27884	190
27885	190
27886	190
27887	190
27888	190
27889	190
27890	190
27891	190
27892	190
27893	190
27894	190
27895	190
27896	190
27897	190
27898	190
27899	190
27900	190
27901	190
27902	190
27903	190
27904	190
27905	190
27906	190
27907	190
27908	190
27909	190
27910	190
27911	190
27912	190
27913	190
27914	190
27915	190
27916	190
27917	190
27918	190
27919	190
27920	190
27921	190
27922	190
27923	190
27924	190
27925	191
27926	191
27927	191
27928	191
27929	191
27930	191
27931	191
27932	191
27933	191
27934	191
27935	191
27936	191
27937	191
27938	191
27939	191
27940	191
27941	191
27942	191
27943	191
27944	191
27945	191
27946	191
27947	191
27948	191
27949	191
27950	191
27951	191
27952	191
27953	191
27954	191
27955	191
27956	191
27957	191
27958	191
27959	191
27960	191
27961	191
27962	191
27963	191
27964	191
27965	191
27966	191
27967	191
27968	191
27969	191
27970	191
27971	191
27972	191
27973	191
27974	191
27975	191
27976	191
27977	191
27978	191
27979	191
27980	191
27981	191
27982	191
27983	191
27984	191
27985	191
27986	191
27987	191
27988	191
27989	191
27990	191
27991	191
27992	191
27993	191
27994	191
27995	191
27996	191
27997	191
27998	191
27999	191
28000	191
28001	191
28002	191
28003	191
28004	191
28005	191
28006	191
28007	191
28008	191
28009	191
28010	192
28011	192
28012	192
28013	192
28014	192
28015	192
28016	192
28017	192
28018	192
28019	192
28020	192
28021	192
28022	192
28023	192
28024	192
28025	192
28026	192
28027	192
28028	192
28029	192
28030	192
28031	192
28032	193
28033	193
28034	193
28035	193
28036	193
28037	193
28038	193
28039	193
28040	193
28041	193
28042	193
28043	193
28044	193
28045	193
28046	193
28047	193
28048	193
28049	193
28050	193
28051	193
28052	193
28053	193
28054	193
28055	193
28056	193
28057	193
28058	193
28059	193
28060	193
28061	193
28062	193
28063	193
28064	193
28065	193
28066	193
28067	194
28068	194
28069	194
28070	194
28071	194
28072	194
28073	194
28074	194
28075	194
28076	194
28077	194
28078	194
28079	194
28080	194
28081	194
28082	194
28083	194
28084	194
28085	194
28086	194
28087	195
28088	195
28089	195
28090	195
28091	195
28092	195
28093	195
28094	195
28095	195
28096	195
28097	195
28098	195
28099	195
28100	195
28101	195
28102	195
28103	195
28104	195
28105	195
28106	195
28107	195
28108	195
28109	195
28110	195
28111	195
28112	195
28113	195
28114	195
28115	195
28116	195
28117	195
28118	195
28119	195
28120	195
28121	195
28122	195
28123	195
28124	195
28125	195
28126	195
28127	195
28128	195
28129	195
28130	195
28131	195
28132	195
28133	195
28134	195
28135	195
28136	195
28137	195
28138	195
28139	195
28140	195
28141	195
28142	195
28143	195
28144	195
28145	195
28146	195
28147	195
28148	195
28149	195
28150	195
28151	195
28152	195
28153	195
28154	195
28155	195
28156	195
28157	195
28158	195
28159	195
28160	195
28161	195
28162	195
28163	195
28164	195
28165	195
28166	195
28167	195
28168	195
28169	195
28170	195
28171	195
28172	195
28173	195
28174	195
28175	195
28176	195
28177	195
28178	195
28179	195
28180	195
28181	195
28182	195
28183	195
28184	195
28185	195
28186	195
28187	195
28188	195
28189	195
28190	195
28191	195
28192	195
28193	195
28194	195
28195	195
28196	195
28197	195
28198	195
28199	195
28200	195
28201	195
28202	195
28203	195
28204	195
28205	195
28206	195
28207	195
28208	195
28209	195
28210	195
28211	195
28212	195
28213	195
28214	195
28215	195
28216	195
28217	195
28218	195
28219	195
28220	195
28221	195
28222	195
28223	195
28224	195
28225	195
28226	195
28227	195
28228	195
28229	195
28230	195
28231	195
28232	195
28233	195
28234	195
28235	195
28236	195
28237	195
28238	195
28239	195
28240	195
28241	195
28242	195
28243	195
28244	195
28245	195
28246	195
28247	195
28248	195
28249	195
28250	195
28251	195
28252	195
28253	195
28254	195
28255	195
28256	195
28257	195
28258	195
28259	195
28260	195
28261	195
28262	195
28263	195
28264	195
28265	195
28266	195
28267	195
28268	195
28269	195
28270	195
28271	195
28272	195
28273	195
28274	196
28275	196
28276	196
28277	196
28278	196
28279	196
28280	196
28281	196
28282	196
28283	196
28284	196
28285	196
28286	196
28287	196
28288	196
28289	196
28290	196
28291	196
28292	196
28293	196
28294	196
28295	196
28296	196
28297	196
28298	196
28299	196
28300	196
28301	196
28302	196
28303	196
28304	196
28305	196
28306	197
28307	197
28308	197
28309	197
28310	197
28311	197
28312	197
28313	197
28314	197
28315	197
28316	197
28317	197
28318	197
28319	197
28320	197
28321	197
28322	197
28323	197
28324	197
28325	197
28326	197
28327	197
28328	197
28329	197
28330	197
28331	197
28332	197
28333	197
28334	197
28335	197
28336	197
28337	197
28338	197
28339	197
28340	197
28341	198
28342	198
28343	198
28344	198
28345	198
28346	198
28347	198
28348	198
28349	198
28350	198
28351	198
28352	198
28353	198
28354	198
28355	198
28356	198
28357	198
28358	198
28359	198
28360	198
28361	198
28362	198
28363	198
28364	198
28365	198
28366	198
28367	198
28368	198
28369	198
28370	198
28371	198
28372	198
28373	198
28374	198
28375	198
28376	198
28377	198
28378	198
28379	198
28380	198
28381	198
28382	198
28383	198
28384	198
28385	198
28386	198
28387	198
28388	198
28389	198
28390	198
28391	198
28392	198
28393	198
28394	198
28395	198
28396	198
28397	198
28398	198
28399	198
28400	198
28401	198
28402	198
28403	198
28404	198
28405	198
28406	198
28407	198
28408	198
28409	198
28410	198
28411	198
28412	198
28413	198
28414	198
28415	198
28416	198
28417	198
28418	198
28419	198
28420	198
28421	198
28422	198
28423	198
28424	198
28425	198
28426	198
28427	198
28428	198
28429	198
28430	198
28431	198
28432	198
28433	198
28434	198
28435	198
28436	198
28437	198
28438	198
28439	198
28440	198
28441	198
28442	198
28443	198
28444	198
28445	198
28446	198
28447	198
28448	198
28449	198
28450	198
28451	198
28452	198
28453	198
28454	198
28455	198
28456	198
28457	198
28458	198
28459	198
28460	198
28461	198
28462	198
28463	198
28464	198
28465	198
28466	198
28467	198
28468	198
28469	198
28470	198
28471	198
28472	198
28473	198
28474	198
28475	198
28476	198
28477	198
28478	198
28479	198
28480	198
28481	198
28482	198
28483	198
28484	198
28485	198
28486	198
28487	198
28488	198
28489	198
28490	198
28491	198
28492	198
28493	198
28494	198
28495	198
28496	198
28497	198
28498	198
28499	198
28500	198
28501	198
28502	198
28503	198
28504	198
28505	198
28506	198
28507	198
28508	198
28509	198
28510	198
28511	198
28512	198
28513	198
28514	198
28515	198
28516	198
28517	198
28518	198
28519	198
28520	198
28521	198
28522	198
28523	198
28524	198
28525	198
28526	198
28527	198
28528	198
28529	198
28530	198
28531	198
28532	198
28533	198
28534	198
28535	198
28536	198
28537	198
28538	198
28539	198
28540	198
28541	198
28542	198
28543	198
28544	198
28545	198
28546	198
28547	198
28548	198
28549	198
28550	198
28551	198
28552	198
28553	198
28554	198
28555	198
28556	198
28557	198
28558	198
28559	198
28560	198
28561	198
28562	198
28563	198
28564	198
28565	198
28566	198
28567	198
28568	198
28569	198
28570	198
28571	199
28572	199
28573	199
28574	199
28575	199
28576	199
28577	199
28578	199
28579	199
28580	199
28581	199
28582	199
28583	199
28584	199
28585	199
28586	199
28587	199
28588	199
28589	199
28590	199
28591	199
28592	199
28593	199
28594	199
28595	199
28596	199
28597	199
28598	199
28599	199
28600	199
28601	199
28602	199
28603	199
28604	199
28605	199
28606	199
28607	199
28608	199
28609	199
28610	199
28611	199
28612	199
28613	199
28614	199
28615	199
28616	199
28617	199
28618	199
28619	199
28620	199
28621	199
28622	199
28623	199
28624	199
28625	199
28626	199
28627	199
28628	199
28629	199
28630	199
28631	199
28632	199
28633	199
28634	199
28635	199
28636	199
28637	199
28638	199
28639	199
28640	199
28641	199
28642	199
28643	199
28644	199
28645	199
28646	199
28647	199
28648	199
28649	199
28650	199
28651	199
28652	199
28653	199
28654	199
28655	199
28656	199
28657	199
28658	199
28659	199
28660	199
28661	199
28662	199
28663	199
28664	199
28665	199
28666	199
28667	199
28668	199
28669	199
28670	199
28671	199
28672	199
28673	199
28674	199
28675	199
28676	199
28677	199
28678	199
28679	199
28680	199
28681	199
28682	199
28683	199
28684	199
28685	199
28686	199
28687	199
28688	199
28689	199
28690	199
28691	199
28692	199
28693	199
28694	199
28695	199
28696	199
28697	199
28698	199
28699	199
28700	199
28701	199
28702	199
28703	199
28704	199
28705	199
28706	199
28707	199
28708	199
28709	199
28710	199
28711	199
28712	199
28713	199
28714	199
28715	199
28716	199
28717	199
28718	199
28719	199
28720	199
28721	199
28722	199
28723	199
28724	199
28725	199
28726	199
28727	199
28728	199
28729	199
28730	199
28731	199
28732	199
28733	199
28734	199
28735	199
28736	199
28737	199
28738	199
28739	199
28740	199
28741	199
28742	199
28743	199
28744	199
28745	199
28746	199
28747	199
28748	199
28749	199
28750	199
28751	199
28752	199
28753	199
28754	199
28755	199
28756	199
28757	199
28758	199
28759	199
28760	199
28761	199
28762	199
28763	199
28764	199
28765	199
28766	199
28767	199
28768	199
28769	199
28770	199
28771	199
28772	199
28773	199
28774	199
28775	199
28776	199
28777	199
28778	199
28779	199
28780	199
28781	199
28782	199
28783	199
28784	199
28785	199
28786	199
28787	199
28788	199
28789	199
28790	199
28791	199
28792	199
28793	199
28794	199
28795	199
28796	199
28797	199
28798	199
28799	199
28800	199
28801	199
28802	199
28803	199
28804	199
28805	199
28806	199
28807	199
28808	199
28809	199
28810	199
28811	199
28812	199
28813	199
28814	199
28815	199
28816	199
28817	199
28818	199
28819	199
28820	199
28821	199
28822	199
28823	199
28824	199
28825	199
28826	199
28827	199
28828	199
28829	199
28830	199
28831	199
28832	199
28833	199
28834	199
28835	199
28836	199
28837	199
28838	199
28839	199
28840	199
28841	199
28842	199
28843	199
28844	199
28845	199
28846	199
28847	199
28848	199
28849	199
28850	199
28851	199
28852	199
28853	199
28854	199
28855	199
28856	199
28857	199
28858	199
28859	199
28860	199
28861	199
28862	199
28863	199
28864	199
28865	199
28866	199
28867	199
28868	199
28869	199
28870	199
28871	199
28872	199
28873	199
28874	199
28875	199
28876	199
28877	199
28878	199
28879	199
28880	199
28881	199
28882	199
28883	199
28884	199
28885	199
28886	199
28887	199
28888	199
28889	199
28890	199
28891	199
28892	199
28893	199
28894	199
28895	199
28896	199
28897	199
28898	199
28899	199
28900	199
28901	199
28902	199
28903	199
28904	199
28905	199
28906	199
28907	199
28908	199
28909	199
28910	199
28911	199
28912	199
28913	199
28914	199
28915	199
28916	199
28917	199
28918	199
28919	199
28920	199
28921	199
28922	199
28923	199
28924	199
28925	199
28926	199
28927	199
28928	199
28929	199
28930	199
28931	199
28932	199
28933	199
28934	200
28935	200
28936	200
28937	200
28938	200
28939	200
28940	200
28941	200
28942	200
28943	200
28944	200
28945	200
28946	200
28947	200
28948	200
28949	200
28950	200
28951	200
28952	200
28953	200
28954	200
28955	200
28956	200
28957	200
28958	200
28959	200
28960	200
28961	200
28962	200
28963	200
28964	200
28965	200
28966	200
28967	200
28968	200
28969	200
28970	200
28971	200
28972	200
28973	200
28974	200
28975	200
28976	200
28977	200
28978	200
28979	200
28980	200
28981	200
28982	200
28983	200
28984	200
28985	200
28986	200
28987	200
28988	200
28989	200
28990	200
28991	200
28992	200
28993	200
28994	200
28995	200
28996	200
28997	200
28998	200
28999	200
29000	200
29001	200
29002	200
29003	200
29004	200
29005	200
29006	200
29007	200
29008	200
29009	200
29010	200
29011	200
29012	200
29013	200
29014	200
29015	200
29016	200
29017	200
29018	200
29019	200
29020	200
29021	200
29022	200
29023	200
29024	200
29025	200
29026	200
29027	200
29028	200
29029	200
29030	200
29031	200
29032	200
29033	200
29034	200
29035	200
29036	200
29037	200
29038	200
29039	200
29040	200
29041	200
29042	200
29043	200
29044	200
29045	200
29046	200
29047	200
29048	200
29049	200
29050	200
29051	200
29052	200
29053	200
29054	200
29055	200
29056	200
29057	200
29058	200
29059	200
29060	200
29061	200
29062	200
29063	200
29064	200
29065	200
29066	200
29067	200
29068	200
29069	200
29070	200
29071	200
29072	200
29073	200
29074	200
29075	200
29076	200
29077	200
29078	200
29079	200
29080	200
29081	200
29082	200
29083	200
29084	200
29085	200
29086	200
29087	200
29088	200
29089	200
29090	200
29091	200
29092	200
29093	200
29094	200
29095	200
29096	200
29097	200
29098	200
29099	200
29100	200
29101	200
29102	200
29103	200
29104	200
29105	200
29106	200
29107	200
29108	200
29109	200
29110	200
29111	200
29112	200
29113	200
29114	200
29115	200
29116	200
29117	200
29118	200
29119	200
29120	200
29121	200
29122	200
29123	200
29124	200
29125	200
29126	200
29127	200
29128	200
29129	200
29130	200
29131	200
29132	200
29133	200
29134	200
29135	200
29136	200
29137	200
29138	200
29139	200
29140	200
29141	200
29142	200
29143	200
29144	200
29145	200
29146	200
29147	200
29148	200
29149	200
29150	200
29151	200
29152	200
29153	200
29154	200
29155	200
29156	200
29157	200
29158	200
29159	200
29160	200
29161	200
29162	200
29163	200
29164	200
29165	200
29166	200
29167	200
29168	200
29169	200
29170	200
29171	200
29172	200
29173	200
29174	200
29175	200
29176	200
29177	200
29178	200
29179	200
29180	200
29181	200
29182	200
29183	200
29184	200
29185	200
29186	200
29187	200
29188	200
29189	200
29190	200
29191	200
29192	200
29193	200
29194	200
29195	200
29196	200
29197	200
29198	200
29199	200
29200	200
29201	200
29202	200
29203	200
29204	200
29205	200
29206	200
29207	200
29208	200
29209	200
29210	200
29211	200
29212	200
29213	200
29214	200
29215	200
29216	200
29217	200
29218	200
29219	200
29220	200
29221	200
29222	200
29223	200
29224	200
29225	200
29226	200
29227	200
29228	200
29229	200
29230	200
29231	200
29232	200
29233	200
29234	200
29235	200
29236	200
29237	200
29238	200
29239	200
29240	200
29241	200
29242	200
29243	200
29244	200
29245	200
29246	200
29247	200
29248	200
29249	200
29250	200
29251	200
29252	200
29253	200
29254	200
29255	200
29256	200
29257	200
29258	200
29259	200
29260	200
29261	200
29262	200
29263	200
29264	200
29265	200
29266	200
29267	200
29268	201
29269	201
29270	201
29271	201
29272	201
29273	201
29274	201
29275	201
29276	201
29277	201
29278	201
29279	201
29280	201
29281	201
29282	201
29283	201
29284	201
29285	201
29286	201
29287	201
29288	201
29289	201
29290	201
29291	201
29292	201
29293	201
29294	201
29295	201
29296	201
29297	201
29298	201
29299	201
29300	201
29301	201
29302	201
29303	201
29304	201
29305	201
29306	201
29307	201
29308	201
29309	201
29310	201
29311	201
29312	201
29313	201
29314	201
29315	201
29316	201
29317	201
29318	201
29319	201
29320	201
29321	201
29322	201
29323	201
29324	201
29325	201
29326	201
29327	201
29328	201
29329	201
29330	201
29331	201
29332	201
29333	201
29334	201
29335	201
29336	201
29337	201
29338	201
29339	201
29340	201
29341	201
29342	201
29343	201
29344	201
29345	201
29346	201
29347	201
29348	201
29349	201
29350	201
29351	201
29352	201
29353	201
29354	201
29355	201
29356	201
29357	201
29358	201
29359	201
29360	201
29361	201
29362	201
29363	201
29364	201
29365	201
29366	201
29367	201
29368	201
29369	201
29370	201
29371	201
29372	201
29373	201
29374	201
29375	201
29376	201
29377	201
29378	202
29379	202
29380	202
29381	202
29382	202
29383	202
29384	202
29385	202
29386	202
29387	202
29388	202
29389	202
29390	202
29391	202
29392	202
29393	202
29394	202
29395	202
29396	202
29397	202
29398	202
29399	202
29400	202
29401	202
29402	202
29403	202
29404	202
29405	202
29406	202
29407	202
29408	202
29409	202
29410	202
29411	202
29412	202
29413	202
29414	202
29415	202
29416	202
29417	202
29418	202
29419	202
29420	202
29421	202
29422	202
29423	202
29424	202
29425	202
29426	202
29427	202
29428	202
29429	202
29430	202
29431	202
29432	202
29433	202
29434	202
29435	202
29436	202
29437	202
29438	202
29439	202
29440	202
29441	202
29442	202
29443	202
29444	202
29445	202
29446	202
29447	202
29448	202
29449	202
29450	202
29451	202
29452	202
29453	202
29454	202
29455	202
29456	202
29457	202
29458	202
29459	202
29460	202
29461	202
29462	202
29463	202
29464	202
29465	202
29466	202
29467	202
29468	202
29469	202
29470	202
29471	202
29472	202
29473	202
29474	202
29475	202
29476	202
29477	202
29478	202
29479	202
29480	202
29481	202
29482	202
29483	202
29484	202
29485	202
29486	202
29487	202
29488	202
29489	202
29490	202
29491	202
29492	202
29493	202
29494	202
29495	202
29496	202
29497	202
29498	202
29499	202
29500	202
29501	202
29502	202
29503	202
29504	202
29505	202
29506	202
29507	202
29508	202
29509	202
29510	202
29511	202
29512	202
29513	202
29514	202
29515	202
29516	202
29517	202
29518	202
29519	202
29520	202
29521	202
29522	202
29523	202
29524	202
29525	202
29526	202
29527	202
29528	202
29529	202
29530	202
29531	202
29532	202
29533	202
29534	202
29535	202
29536	202
29537	202
29538	202
29539	202
29540	202
29541	202
29542	202
29543	202
29544	202
29545	202
29546	202
29547	202
29548	202
29549	202
29550	202
29551	202
29552	202
29553	202
29554	202
29555	202
29556	202
29557	202
29558	202
29559	202
29560	202
29561	202
29562	202
29563	202
29564	202
29565	202
29566	202
29567	202
29568	202
29569	202
29570	202
29571	202
29572	202
29573	202
29574	202
29575	202
29576	202
29577	202
29578	202
29579	202
29580	202
29581	202
29582	202
29583	202
29584	202
29585	202
29586	202
29587	202
29588	202
29589	202
29590	202
29591	202
29592	202
29593	202
29594	202
29595	202
29596	202
29597	202
29598	202
29599	202
29600	202
29601	202
29602	202
29603	202
29604	202
29605	202
29606	202
29607	202
29608	202
29609	202
29610	202
29611	202
29612	202
29613	202
29614	202
29615	202
29616	202
29617	202
29618	202
29619	202
29620	202
29621	202
29622	202
29623	202
29624	202
29625	202
29626	202
29627	202
29628	202
29629	202
29630	202
29631	202
29632	202
29633	202
29634	202
29635	202
29636	202
29637	202
29638	202
29639	202
29640	202
29641	202
29642	202
29643	202
29644	202
29645	202
29646	202
29647	202
29648	202
29649	202
29650	202
29651	202
29652	202
29653	202
29654	202
29655	202
29656	202
29657	202
29658	202
29659	202
29660	202
29661	202
29662	202
29663	202
29664	202
29665	202
29666	202
29667	202
29668	202
29669	202
29670	202
29671	202
29672	202
29673	202
29674	202
29675	202
29676	202
29677	202
29678	202
29679	202
29680	202
29681	202
29682	202
29683	202
29684	202
29685	202
29686	202
29687	202
29688	202
29689	202
29690	202
29691	202
29692	202
29693	202
29694	202
29695	202
29696	202
29697	202
29698	202
29699	202
29700	202
29701	202
29702	202
29703	202
29704	202
29705	202
29706	202
29707	202
29708	202
29709	202
29710	202
29711	202
29712	202
29713	202
29714	202
29715	202
29716	202
29717	202
29718	202
29719	202
29720	202
29721	202
29722	202
29723	202
29724	202
29725	202
29726	202
29727	202
29728	202
29729	202
29730	202
29731	202
29732	202
29733	202
29734	202
29735	202
29736	202
29737	202
29738	202
29739	202
29740	202
29741	202
29742	202
29743	202
29744	202
29745	202
29746	202
29747	202
29748	202
29749	202
29750	202
29751	202
29752	202
29753	202
29754	202
29755	202
29756	202
29757	202
29758	202
29759	202
29760	202
29761	202
29762	202
29763	202
29764	202
29765	202
29766	202
29767	202
29768	202
29769	202
29770	202
29771	202
29772	202
29773	202
29774	202
29775	202
29776	202
29777	202
29778	202
29779	202
29780	202
29781	203
29782	203
29783	203
29784	203
29785	203
29786	203
29787	203
29788	203
29789	203
29790	203
29791	203
29792	203
29793	203
29794	203
29795	203
29796	203
29797	203
29798	203
29799	203
29800	203
29801	203
29802	203
29803	203
29804	203
29805	203
29806	203
29807	203
29808	203
29809	203
29810	203
29811	203
29812	203
29813	203
29814	203
29815	203
29816	203
29817	203
29818	203
29819	203
29820	203
29821	203
29822	203
29823	203
29824	203
29825	203
29826	204
29827	204
29828	204
29829	204
29830	204
29831	204
29832	204
29833	204
29834	204
29835	204
29836	204
29837	204
29838	204
29839	204
29840	204
29841	204
29842	204
29843	204
29844	204
29845	204
29846	204
29847	204
29848	204
29849	204
29850	204
29851	204
29852	204
29853	204
29854	204
29855	204
29856	204
29857	204
29858	204
29859	204
29860	204
29861	204
29862	204
29863	204
29864	204
29865	204
29866	204
29867	204
29868	204
29869	204
29870	204
29871	204
29872	204
29873	204
29874	204
29875	204
29876	204
29877	204
29878	204
29879	204
29880	204
29881	204
29882	204
29883	204
29884	204
29885	204
29886	204
29887	204
29888	204
29889	204
29890	204
29891	204
29892	204
29893	204
29894	204
29895	204
29896	204
29897	204
29898	204
29899	204
29900	204
29901	204
29902	204
29903	204
29904	204
29905	204
29906	204
29907	204
29908	204
29909	205
29910	205
29911	205
29912	205
29913	205
29914	205
29915	205
29916	205
29917	205
29918	205
29919	205
29920	205
29921	205
29922	205
29923	205
29924	205
29925	205
29926	205
29927	205
29928	205
29929	205
29930	205
29931	205
29932	205
29933	205
29934	205
29935	205
29936	206
29937	206
29938	206
29939	206
29940	206
29941	206
29942	206
29943	206
29944	206
29945	206
29946	206
29947	206
29948	206
29949	206
29950	206
29951	206
29952	206
29953	206
29954	206
29955	206
29956	206
29957	206
29958	206
29959	206
29960	206
29961	207
29962	207
29963	207
29964	207
29965	207
29966	207
29967	207
29968	207
29969	207
29970	207
29971	207
29972	207
29973	207
29974	207
29975	207
29976	207
29977	207
29978	207
29979	207
29980	207
29981	208
29982	208
29983	208
29984	208
29985	208
29986	208
29987	208
29988	208
29989	208
29990	208
29991	208
29992	208
29993	208
29994	208
29995	208
29996	208
29997	208
29998	208
29999	208
30000	208
30001	208
30002	208
30003	208
30004	208
30005	208
30006	208
30007	209
30008	209
30009	209
30010	209
30011	209
30012	209
30013	209
30014	209
30015	209
30016	209
30017	209
30018	209
30019	209
30020	209
30021	209
30022	209
30023	209
30024	209
30025	209
30026	209
30027	209
30028	209
30029	209
30030	209
30031	209
30032	209
30033	209
30034	209
30035	209
